epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,region
201001,3539,21.6580837384682,25.0043407142539,29.2743033508734,0.0122812248219273,0.30268004181822,1.23006791621742,1128.99809427467,SP
201001,22,24.0480921868048,26.7761094867936,30.7723131622175,0.0024074979362022,0.0826291089981767,0.371142382088418,41.6497645270245,SE
201001,208,23.8775892176388,26.699425935729,30.7518005440987,0.0154016456653681,0.285008802165049,1.10197956188944,367.566871642596,PA
201001,4256,22.5278455441268,25.419562211769,29.6491802393631,0.0218870260128608,0.373958064236142,1.41403671549085,484.254512770005,MT
201001,210,22.065314426476,25.4239902922273,29.7003040267148,0.0030481670585698,0.0764354932842987,0.324229075950273,105.1372686109,PE
201001,75,23.2676533468676,26.5969109626576,30.9722127785405,0.0004402461485366,0.0615653639620675,0.317397421046206,9.34034649455661,RR
201001,731,22.3322804934861,26.0953405549059,31.0112424163497,0.0065334744182362,0.0718755299291785,0.362624608368993,306.891990117994,BA
201001,20,19.3328954873497,22.6869758585944,27.0133651315697,0.0149803036360188,0.257040139243827,1.1845052487336,507.988979338201,SC
201001,3101,20.6912779090212,24.4139580087377,29.1500434628497,0.0213991627524116,0.260771978171485,0.888467244567195,1941.87710774274,MG
201001,210,19.1631898485397,23.0172846526554,27.4888163424122,0.0218871192953719,0.293934383727068,1.0777988669503,2.92362661807946,DF
201001,26,23.8927296331375,27.3438867287753,31.6682754405829,0.0082693903510619,0.214012601838985,0.878107348400235,374.219268310073,MA
201001,2984,22.15676462149,24.8988040365711,28.7019614373967,0.0146819667194295,0.400220827865857,1.7627437650565,171.014675066881,RO
201001,315,23.4668856386094,27.0959769716584,31.9579877600478,0.0031131146505444,0.0835788469658162,0.362398852854304,117.605243219542,CE
201001,436,22.6366122058929,25.7894385173196,30.0827183543742,0.0287670284592865,0.327564033760672,1.21287925907222,147.50504407434,RJ
201001,38,23.7476997257758,27.0835381212539,31.9076615930278,0.0017494349170971,0.0628949379126457,0.265526956872931,81.133447321719,RN
201001,461,22.5094404881335,26.1379058125391,30.7391007825202,0.0188727643273302,0.331996663576225,1.23340181903092,430.009447163568,TO
201001,26,23.7230764052015,25.9059720826778,29.1815182603679,0.0251813530625706,0.28425059709996,1.14190418545477,34.8272236301411,AP
201001,326,20.2621503273539,23.8032219670473,28.1470773955754,0.0070381634344422,0.291222778329658,1.24511134083003,840.19426052513,PR
201001,6015,21.5287674832178,25.1171839135936,29.4828045566326,0.0263741309408467,0.299159753749665,1.11744012776927,635.804729806514,GO
201001,781,23.1173111618526,25.8451753953369,29.9334232326408,0.0070061305567965,0.32387050822363,1.41284038461465,64.2869392465878,AC
201001,115,19.9700911311878,24.0240889685613,28.7306780892485,0.0088379972960518,0.204732241329083,0.776507700884011,696.088767845724,RS
201001,211,23.5045634109261,26.2935753334221,30.3970526950856,0.0048858793681149,0.0717058214576504,0.31345273088474,55.1319978648184,AL
201001,204,23.9126068542398,26.3835287361373,30.2168781846161,0.0119363236920164,0.370844276082595,1.5060959010173,204.646288307523,AM
201001,309,22.2241073314357,26.077632233668,30.9165867242588,0.0181749021703329,0.114524076115031,0.505238339515098,130.608396761387,ES
201001,74,23.3066526512411,27.3425617801262,32.1049450158785,0.0075491965429141,0.160084304950017,0.642050011198174,302.50970151343,PI
201001,24,22.6250763717891,26.3781976623978,30.9032818237307,0.0022674646100868,0.0703635581549642,0.282448585952808,115.94214472086,PB
201001,2363,22.0937910859147,25.6076225827359,29.9273912317474,0.0037500531680998,0.271229086368063,1.18456688119901,170.387178659403,MS
201002,237,19.0230086049418,23.2022070061125,27.6738501929585,0.0241102766250524,0.288382980766365,1.03485261828399,2.9639804869255,DF
201002,18,19.4921166331782,23.0182679780343,27.4537425987236,0.0148264781162533,0.260279593446044,1.19350959572935,514.299235651819,SC
201002,33,23.9863243857383,27.3940448853136,31.658004526885,0.0092594852213128,0.234407598894944,0.958685171803593,405.885388913004,MA
201002,3775,20.7168700108334,24.5384850300817,29.2898222506871,0.0249073042638131,0.263897776189075,0.871523204135807,1958.6510666274,MG
201002,2942,22.3706040163612,24.916274663048,28.7367161757066,0.0147623860684146,0.405401996413923,1.81694187787214,171.261160107861,RO
201002,472,22.6731672839836,26.2820279148302,30.8980374594437,0.0195662788939212,0.324521247668542,1.22437010320402,438.486023513951,TO
201002,322,23.5875624373322,26.9964867109441,32.0492198106973,0.0034514026414117,0.0934908724734053,0.40255820460339,130.985315910027,CE
201002,6820,21.511127499473,25.2294028428223,29.6679606530966,0.0169214349468618,0.310368391419805,1.21437419463576,706.219729618668,GO
201002,968,23.183197257172,25.9238052659703,30.0338708751777,0.0075300469044418,0.33472951705789,1.45582708116258,65.1952320356575,AC
201002,213,23.9456352231121,26.6972575056488,30.6789388945834,0.0174113004984442,0.306492013173031,1.17067383692341,390.778143472243,PA
201002,38,23.8392344223481,27.1458393213396,32.0701038856919,0.0019151688516622,0.0675188199685576,0.28990991599604,87.0448971132052,RN
201002,39,23.7604248061327,25.9220824262162,29.2049222037201,0.0263429414566507,0.300340013711197,1.24625640235616,35.5830649421655,AP
201002,332,22.3536578371464,26.2448330888506,31.1315470211047,0.0190401434848299,0.102301257450955,0.476431976845421,134.869494613566,ES
201002,307,20.4684254521835,24.080362099826,28.4951999567912,0.0068772355678299,0.289230786058821,1.23372664216822,834.443387935249,PR
201002,4096,22.4626184972816,25.6689559380378,29.9262303673997,0.0233166642828486,0.376769439695141,1.42897956284508,484.42411976984,MT
201002,127,23.6291665686024,26.4193544994597,30.5045041649328,0.0054852595322078,0.0760689850610486,0.32720226725358,58.3993319359132,AL
201002,0,20.2222444555942,24.4153732687278,29.1841895450932,0.0088404755036904,0.202594024617299,0.769122642427364,688.862821405989,RS
201002,61,23.4130837075688,26.8745590158622,31.1341899069324,0.0,0.0845548626041319,0.395774300199677,11.789591453341,RR
201002,770,22.4128845043412,26.3735547988021,31.4019671076841,0.0066305303026482,0.0593592227877197,0.338078063356555,293.747372871803,BA
201002,150,22.1907018196266,25.5756119087022,29.8594585540778,0.0032298772171571,0.0792682459420076,0.33619530536435,108.926867645848,PE
201002,3602,21.7115538038251,25.1672997483929,29.4042960545449,0.0140465402599544,0.309299662040685,1.24308220983618,1152.56444164898,SP
201002,62,23.5662776785459,27.5956946713315,32.3819875528659,0.0078306379321075,0.166018399758046,0.669605730642252,312.965808046741,PI
201002,3305,22.2713123501859,25.8231351584985,30.1823323836558,0.0037377358210361,0.269428412854594,1.17672693998306,169.307668631432,MS
201002,23,22.7269151383034,26.2760157754335,31.0353093388917,0.0023444604273241,0.0731179603741275,0.297460886648197,120.429212343697,PB
201002,443,22.8104643008862,26.0026267617474,30.3499749778132,0.0317554116661836,0.334787132212583,1.22185578800867,150.254599485503,RJ
201002,145,23.9751624531291,26.4429201956562,30.25125776115,0.0120469924559345,0.371441657386734,1.50638813103374,202.694867028468,AM
201002,17,24.1592072713448,26.8083289497246,30.7265436432052,0.0031893975519736,0.0900507529762893,0.394475803598462,45.2931217625703,SE
201003,41,24.0900662725486,27.4540231694071,31.6773629496701,0.0103053395157923,0.253646709209663,1.0338097029395,435.280215114293,MA
201003,436,20.612351345267,24.2917580782967,28.7722837251526,0.00677655327227,0.286481767571458,1.21932657460485,826.045353701766,PR
201003,472,22.8572805307707,26.1533812764032,30.5553812863643,0.0340515106463197,0.337801335379049,1.21914229704162,151.136447890605,RJ
201003,231,24.0376716371661,26.7717938270757,30.6882626513467,0.019576531093474,0.327825678973904,1.23559384165883,412.092698331576,PA
201003,30,22.8157494099335,26.3512935078103,31.2515639973903,0.002479784360636,0.0760709792841715,0.312814439982567,125.218751795759,PB
201003,38,23.9438043033354,27.3341113330593,32.2741963711071,0.0021831646986215,0.0727000435507785,0.312638873108803,93.6613888078792,RN
201003,3853,22.4710504509236,25.866932629074,30.1303150207511,0.0240352261823383,0.379607762238792,1.45146253394771,480.323481644163,MT
201003,101,23.7335516069516,26.5893151960706,30.6932609196569,0.006315873006015,0.0814203333219264,0.342547253833697,62.3997801255972,AL
201003,7198,21.5030855458173,25.3223518915427,29.8206598546377,0.011946805200396,0.320278635273015,1.27345780552259,731.378737141413,GO
201003,364,23.750632119585,27.1242615121856,32.2217241862349,0.0038061065679327,0.105096233528631,0.447317495096549,146.648899943001,CE
201003,349,22.4475158030262,26.3638882178847,31.2850688531979,0.0195679339247065,0.101507864802772,0.488471380460654,137.322546317584,ES
201003,502,22.8216430384984,26.3899163923319,30.9645013695652,0.0199501584445737,0.32240187411461,1.24239345454188,442.465801595586,TO
201003,111,24.0813360311543,26.5450060970527,30.3052039880702,0.0124848668538427,0.375237893728912,1.5144984971707,202.029831707014,AM
201003,4087,22.4165170190778,26.0151185962344,30.4198497418688,0.0037235293467536,0.265543919689322,1.16067712799442,166.874271524683,MS
201003,69,23.8346325745319,27.8649713664198,32.6604474432049,0.0080044381855241,0.172431144498617,0.700064103920341,323.20608360412,PI
201003,13,24.2460342184678,26.8989571653453,30.7788566180952,0.0041516344560964,0.0985141738599148,0.420877166259149,49.4647271714166,SE
201003,4627,20.6786960332363,24.6351054003769,29.4162495813543,0.0270219056205281,0.26076236292003,0.852915600515343,1917.21005411034,MG
201003,316,18.9671193538416,23.3376916998849,27.9143402365154,0.0252600810239887,0.284297077218253,1.02261684836103,2.94714623024569,DF
201003,18,19.5709727925548,23.2454594453866,27.7586497302654,0.014761922192751,0.264442747563542,1.20285255848911,522.124344271678,SC
201003,1220,23.2668001211151,26.0275493041879,30.1625342268939,0.0079915670522434,0.342120120495755,1.48490989892887,65.3803325415937,AC
201003,2795,22.6026230322431,24.9824036242112,28.827395982149,0.0147558621858435,0.406586572472593,1.84485724648602,169.907664544653,RO
201003,64,23.5624456341602,27.1163251307049,31.3217176679002,0.0,0.100886658624002,0.449442153803315,13.3670456544981,RR
201003,4640,21.7591437144384,25.3173418442106,29.5508086614996,0.0149999661746325,0.308860945422529,1.23403625129397,1150.35270368594,SP
201003,0,20.3651335026349,24.6669579282368,29.4711448326544,0.0088492327962934,0.201324980895639,0.765266300049831,684.584815047374,RS
201003,150,22.2988245853151,25.7454582573103,30.0839689802268,0.0034966200337527,0.0822614324978713,0.347635394363589,112.898870419383,PE
201003,821,22.4729163321182,26.5802335982187,31.6716465825153,0.0067193293433009,0.0582924313604964,0.344385400601771,301.954744587876,BA
201003,54,23.828834774766,26.0160404533563,29.3453135752949,0.0275762629814323,0.313500916805208,1.34431111550356,36.1937148367583,AP
201004,6416,21.7900716624294,25.4405869771415,29.6946974362568,0.0153130948862139,0.302679693802572,1.20672247700674,1127.12836587091,SP
201004,0,20.4018792005505,24.7822438825735,29.5993157897651,0.0088638170079017,0.200776801160427,0.764280911906333,682.750751910106,RS
201004,3548,22.5351659323474,26.0153956640608,30.2700579615596,0.0240968743386375,0.381584128170585,1.47580630980821,472.208544840114,MT
201004,695,20.6881474876208,24.430807587715,28.9708432478983,0.0067293248029081,0.283076492928023,1.20197844295385,815.365396872569,PR
201004,262,24.1430045892962,26.8980007280839,30.7548202873902,0.0217792441502883,0.348578430816302,1.29661931793984,431.302091070077,PA
201004,49,24.1960641931171,27.5157577935613,31.7131772871764,0.011370324264327,0.271633787406906,1.10328105237455,462.331530310477,MA
201004,133,23.817897835453,26.7845929418341,30.9333326638725,0.0073420651349343,0.0875942120026189,0.359126634692564,67.0093478009804,AL
201004,38,24.0540682881479,27.606448442958,32.4997868462152,0.0025260835075923,0.078218932733683,0.333613247449345,100.702528193212,RN
201004,7229,21.5030140497204,25.394862847297,29.9397217373663,0.0105649473602639,0.327973083202304,1.2997742651556,719.844461153089,GO
201004,543,22.9526165898401,26.4656423337809,30.9580980418492,0.02006395597266,0.324467591645608,1.27935816236944,442.259772063048,TO
201004,44,22.8921393655122,26.5546346118328,31.5220866048506,0.0026597262346827,0.079142740079542,0.328317408739826,130.183692744352,PB
201004,431,23.9355901108311,27.4102982586213,32.4402270425098,0.0041667782822225,0.117719538571469,0.494722439844734,163.684293165442,CE
201004,519,22.7973067064392,26.2387686222982,30.6930212497587,0.0356973961008316,0.336923964016407,1.20543438309882,150.292835747428,RJ
201004,5645,20.5892332376032,24.6983552513672,29.519178375194,0.0279046239659386,0.252547445473045,0.832882632835472,1829.38279167062,MG
201004,368,22.5035391338556,26.4324016364728,31.3745382634923,0.0197884154066806,0.109827185219277,0.531902830880915,138.109669878156,ES
201004,97,24.2150617575176,26.6752027186221,30.3721163691149,0.0131702645310772,0.381802011220937,1.52950959368288,202.547458212607,AM
201004,435,18.9788664438867,23.4262883599672,28.1702196945863,0.0255155980572328,0.281334058812615,1.03318995659926,2.88162066152998,DF
201004,19,19.5699939949459,23.3673139953609,27.9301517197828,0.0147689527172372,0.269281836449451,1.2115540233577,531.004873449302,SC
201004,1504,23.3607155567806,26.1466031586067,30.3075223324814,0.0083865126222662,0.346380231155554,1.50120642727261,64.9194472875013,AC
201004,2565,22.8350040693826,25.0871783642153,28.9623740568021,0.0146706305572241,0.403984156466448,1.8481300433288,167.145381742232,RO
201004,889,22.5125784935893,26.7172302762239,31.8255492469989,0.0067981645107532,0.06645518226929,0.374774153004496,326.87688040622,BA
201004,81,23.7060332901297,27.3177754069902,31.5163911428215,5.02905384498794e-06,0.112651073982475,0.485242777384143,14.3599032449927,RR
201004,71,23.9184182190166,26.1667918903968,29.568660091948,0.0288266152005938,0.324546958387405,1.43471751710401,36.7464959892028,AP
201004,4717,22.5194312689821,26.1715066425678,30.6262295692964,0.003717496135903,0.25995205421075,1.13754165478811,163.325318030893,MS
201004,11,24.3094539717509,27.0280140503916,30.8989274531058,0.0052685707145137,0.107753994491742,0.449279792274932,54.0302365063504,SE
201004,90,24.0930896757122,28.1270531004847,32.9193982623752,0.0080881989817238,0.179097677898704,0.732162845994259,333.045523708327,PI
201004,199,22.39010350343,25.9223447435466,30.348788216976,0.003836296226263,0.0853992272408407,0.358651799604248,117.036283171427,PE
201005,21,19.4897102698183,23.3825953626667,27.9703137608636,0.014829886541437,0.274549094956904,1.21863387667996,540.481391436211,SC
201005,592,23.0638367761705,26.5132768279139,30.8984330052599,0.0199472244715527,0.329547448992721,1.32715051601165,438.178925570911,TO
201005,52,20.3356024775814,24.764632067223,29.576474254258,0.0088837759725563,0.200801176407988,0.765508716151789,682.856635134412,RS
201005,302,24.2509402089983,27.0508440367474,30.8536602757157,0.023901346368718,0.368318899948859,1.35363000761057,448.197876537227,PA
201005,3202,22.6369894688478,26.1162484221814,30.3540829519673,0.0235557713790539,0.381809633794009,1.49633157143604,460.335255804834,MT
201005,223,23.8823845635862,26.9863232553292,31.1947291021945,0.0085281812643636,0.0944249668654615,0.376579353897654,72.104040329173,AL
201005,1061,20.6900333602614,24.4909083133365,29.0833930722671,0.0067287584148897,0.27911573218897,1.18174955202911,802.768756495542,PR
201005,398,22.5195857344151,26.4479773603178,31.3973412949416,0.0197317298474699,0.124942505749265,0.597272608626321,137.372983299999,ES
201005,2275,23.0499295280265,25.220586327215,29.1300235997438,0.0145149266680643,0.397804348820069,1.82840044083114,163.165505065573,RO
201005,97,24.3602738014208,26.8189263386598,30.4453944080224,0.0140235031329742,0.390703035974614,1.55050401482501,204.144022414693,AM
201005,38,24.1626852961958,27.9209449375803,32.7267231079581,0.002916586328192,0.0838558115916456,0.352732458255792,107.887921056676,RN
201005,6995,21.5092854386522,25.4457674976275,30.0239658773928,0.01189056708528,0.332534333100683,1.2984068782606,680.179610432034,GO
201005,105,23.8341408389652,27.4744759445221,31.6998054130734,0.0005715032284383,0.121938430640349,0.510017966469187,15.0553583717898,RR
201005,87,24.0192870468,26.3532824636363,29.8409294705352,0.0300392956778141,0.3342917904632,1.51612479936455,37.3287310747825,AP
201005,8696,21.7935558399195,25.5231551226198,29.8168186433361,0.0151575187149512,0.292071709019632,1.16493332339043,1087.65691368925,SP
201005,981,22.5320735055268,26.7863981558865,31.8689435072906,0.0068653287755641,0.0816275021358821,0.422471853464584,363.876555466841,BA
201005,513,24.1219318365337,27.7855938334899,32.6694545353714,0.0045229696363962,0.130685396041898,0.542818754358899,181.179793424327,CE
201005,1786,23.4575393672674,26.2711624778434,30.4569442366321,0.0087107052365748,0.347847761655615,1.50583425555291,63.8897827964851,AC
